,series_id,date_index,actuals
877,N1768,01/02/1985,3360
878,N1769,01/02/1985,5500
879,N1770,01/02/1985,2820
880,N1771,01/02/1985,5740
881,N1772,01/02/1985,6900
882,N1773,01/02/1985,5540
883,N1774,01/02/1985,3970
884,N1775,01/02/1985,3940
885,N1776,01/02/1985,4455
886,N1777,01/02/1985,4910
887,N1778,01/02/1985,3980
888,N1779,01/02/1985,5050
889,N1780,01/02/1985,1645
890,N1781,01/02/1985,1270
891,N1782,01/02/1985,1590
892,N1783,01/02/1985,7190
893,N1784,01/02/1985,2875
894,N1785,01/02/1985,1338
895,N1786,01/02/1985,1562
896,N1787,01/02/1985,3100
897,N1788,01/02/1985,3020
898,N1789,01/02/1985,2125
899,N1790,01/02/1985,735
900,N1791,01/02/1985,956
901,N1792,01/02/1985,2310
902,N1793,01/02/1985,2440
903,N1794,01/02/1985,980
904,N1795,01/02/1985,910
905,N1796,01/02/1985,504
906,N1797,01/02/1985,756
907,N1798,01/02/1985,4050
908,N1799,01/02/1985,442
909,N1800,01/02/1985,549
910,N1801,01/02/1985,778
911,N1802,01/02/1985,665
912,N1803,01/02/1985,2660
913,N1804,01/02/1985,1400
914,N1805,01/02/1985,2860
915,N1806,01/02/1985,3495
916,N1807,01/02/1985,5090
917,N1808,01/02/1985,3500
918,N1809,01/02/1985,3440
919,N1810,01/02/1985,4000
920,N1811,01/02/1985,3900
921,N1812,01/02/1985,3820
922,N1813,01/02/1985,5720
923,N1814,01/02/1985,2810
924,N1815,01/02/1985,4940
925,N1816,01/02/1985,3290
926,N1817,01/02/1985,4260
927,N1818,01/02/1985,4060
928,N1819,01/02/1985,8160
929,N1820,01/02/1985,2680
930,N1821,01/02/1985,5400
931,N1822,01/02/1985,2400
932,N1823,01/02/1985,3440
933,N1824,01/02/1985,9220
934,N1825,01/02/1985,5000
935,N1826,01/02/1985,4820
936,N1827,01/02/1985,3760
937,N1828,01/02/1985,3580
938,N1829,01/02/1985,1310
939,N1830,01/02/1985,2940
940,N1831,01/02/1985,2740
941,N1832,01/02/1985,1320
942,N1833,01/02/1985,420
943,N1834,01/02/1985,455
944,N1835,01/02/1985,2090
945,N1836,01/02/1985,568
946,N1837,01/02/1985,348
947,N1838,01/02/1985,3100
948,N1839,01/02/1985,495
949,N1840,01/02/1985,1260
950,N1841,01/02/1985,1480
951,N1842,01/02/1985,6580
952,N1843,01/02/1985,2170
953,N1844,01/02/1985,5620
954,N1845,01/02/1985,6840
955,N1846,01/02/1985,3605
956,N1847,01/02/1985,4720
957,N1848,01/02/1985,4450
958,N1849,01/02/1985,8260
959,N1850,01/02/1985,4640
960,N1851,01/02/1985,5080
961,N1852,01/02/1985,5690
962,N1853,01/02/1985,4950
963,N1854,01/02/1985,5480
964,N1855,01/02/1985,6440
965,N1856,01/02/1985,3460
966,N1857,01/02/1985,2420
967,N1858,01/02/1985,5440
968,N1859,01/02/1985,5980
969,N1860,01/02/1985,2880
970,N1861,01/02/1985,4240
971,N1862,01/02/1985,3740
972,N1863,01/02/1985,4260
973,N1864,01/02/1985,7140
974,N1865,01/02/1985,5380
975,N1866,01/02/1985,3190
976,N1867,01/02/1985,3880
977,N1868,01/02/1985,4780
978,N1869,01/02/1985,6940
979,N1870,01/02/1985,4660
980,N1871,01/02/1985,6800
981,N1872,01/02/1985,5490
982,N1873,01/02/1985,4700
983,N1874,01/02/1985,8380
984,N1875,01/02/1985,3675
985,N1679,01/03/1985,7360
986,N1680,01/03/1985,6720
987,N1681,01/03/1985,6060
988,N1682,01/03/1985,4940
989,N1683,01/03/1985,3340
990,N1684,01/03/1985,6140
991,N1685,01/03/1985,3670
992,N1686,01/03/1985,4540
993,N1687,01/03/1985,5420
994,N1688,01/03/1985,6940
995,N1689,01/03/1985,4260
996,N1690,01/03/1985,3880
997,N1691,01/03/1985,4320
998,N1692,01/03/1985,4980
999,N1693,01/03/1985,4460
1000,N1694,01/03/1985,4440
1001,N1695,01/03/1985,6800
1002,N1696,01/03/1985,3600
1003,N1697,01/03/1985,5440
1004,N1698,01/03/1985,4510
1005,N1699,01/03/1985,4900
1006,N1700,01/03/1985,6865
1007,N1701,01/03/1985,8530
1008,N1702,01/03/1985,5390
1009,N1703,01/03/1985,5214
1010,N1704,01/03/1985,5600
1011,N1705,01/03/1985,7408
1012,N1706,01/03/1985,2540
1013,N1707,01/03/1985,6900
1014,N1708,01/03/1985,2280
1015,N1709,01/03/1985,1620
1016,N1710,01/03/1985,2060
1017,N1711,01/03/1985,3600
1018,N1712,01/03/1985,3940
1019,N1713,01/03/1985,4280
1020,N1714,01/03/1985,2680
1021,N1715,01/03/1985,2470
1022,N1716,01/03/1985,4600
1023,N1717,01/03/1985,3760
1024,N1718,01/03/1985,2040
1025,N1719,01/03/1985,3420
1026,N1720,01/03/1985,5340
1027,N1721,01/03/1985,5300
1028,N1722,01/03/1985,6600
1029,N1723,01/03/1985,4640
1030,N1724,01/03/1985,4820
1031,N1725,01/03/1985,2740
1032,N1726,01/03/1985,4700
1033,N1727,01/03/1985,3300
1034,N1728,01/03/1985,4220
1035,N1729,01/03/1985,5755
1036,N1730,01/03/1985,8760
1037,N1731,01/03/1985,4260
1038,N1732,01/03/1985,7880
1039,N1733,01/03/1985,7320
1040,N1734,01/03/1985,5200
1041,N1735,01/03/1985,6410
1042,N1736,01/03/1985,5900
1043,N1737,01/03/1985,6640
1044,N1738,01/03/1985,8000
1045,N1739,01/03/1985,5260
1046,N1740,01/03/1985,3708
1047,N1741,01/03/1985,8350
1048,N1742,01/03/1985,11660
1049,N1743,01/03/1985,7780
1050,N1744,01/03/1985,4510
1051,N1745,01/03/1985,4420
1052,N1746,01/03/1985,4480
1053,N1747,01/03/1985,7140
1054,N1748,01/03/1985,6100
1055,N1749,01/03/1985,4845
1056,N1750,01/03/1985,2520
1057,N1751,01/03/1985,3380
1058,N1752,01/03/1985,2440
1059,N1753,01/03/1985,7320
1060,N1754,01/03/1985,3760
1061,N1755,01/03/1985,2920
1062,N1756,01/03/1985,3360
1063,N1757,01/03/1985,3900
1064,N1758,01/03/1985,6440
1065,N1759,01/03/1985,6720
1066,N1760,01/03/1985,6100
1067,N1761,01/03/1985,4080
1068,N1762,01/03/1985,3020
1069,N1763,01/03/1985,4630
1070,N1764,01/03/1985,4720
1071,N1765,01/03/1985,12460
1072,N1766,01/03/1985,5420
1073,N1767,01/03/1985,2500
1074,N1768,01/03/1985,4440
1075,N1769,01/03/1985,5480
1076,N1770,01/03/1985,3000
1077,N1771,01/03/1985,6100
1078,N1772,01/03/1985,7040
1079,N1773,01/03/1985,5980
1080,N1774,01/03/1985,4390
1081,N1775,01/03/1985,4160
1082,N1776,01/03/1985,4495
1083,N1777,01/03/1985,5410
1084,N1778,01/03/1985,5590
1085,N1779,01/03/1985,5450
1086,N1780,01/03/1985,3250
1087,N1781,01/03/1985,8850
1088,N1782,01/03/1985,1590
1089,N1783,01/03/1985,9740
1090,N1784,01/03/1985,5260
1091,N1785,01/03/1985,1882
1092,N1786,01/03/1985,1850
1093,N1787,01/03/1985,2800
1094,N1788,01/03/1985,7660
1095,N1789,01/03/1985,2975
1096,N1790,01/03/1985,950
1097,N1791,01/03/1985,1662
1098,N1792,01/03/1985,3140
1099,N1793,01/03/1985,1940
1100,N1794,01/03/1985,1250
1101,N1795,01/03/1985,1370
1102,N1796,01/03/1985,2574
1103,N1797,01/03/1985,1508
1104,N1798,01/03/1985,6890
1105,N1799,01/03/1985,818
1106,N1800,01/03/1985,1195
1107,N1801,01/03/1985,1052
1108,N1802,01/03/1985,780
1109,N1803,01/03/1985,3160
1110,N1804,01/03/1985,3740
1111,N1805,01/03/1985,9650
1112,N1806,01/03/1985,6340
1113,N1807,01/03/1985,6530
1114,N1808,01/03/1985,4740
1115,N1809,01/03/1985,4000
1116,N1810,01/03/1985,4850
1117,N1811,01/03/1985,3420
1118,N1812,01/03/1985,4970
1119,N1813,01/03/1985,6820
1120,N1814,01/03/1985,3240
1121,N1815,01/03/1985,5680
1122,N1816,01/03/1985,4710
1123,N1817,01/03/1985,7660
1124,N1818,01/03/1985,6710
1125,N1819,01/03/1985,9040
1126,N1820,01/03/1985,2960
1127,N1821,01/03/1985,5310
1128,N1822,01/03/1985,3700
1129,N1823,01/03/1985,3020
1130,N1824,01/03/1985,8940
1131,N1825,01/03/1985,4840
1132,N1826,01/03/1985,5020
1133,N1827,01/03/1985,3980
1134,N1828,01/03/1985,3900
1135,N1829,01/03/1985,1720
1136,N1830,01/03/1985,3060
1137,N1831,01/03/1985,4435
1138,N1832,01/03/1985,1440
1139,N1833,01/03/1985,550
1140,N1834,01/03/1985,380
1141,N1835,01/03/1985,3645
1142,N1836,01/03/1985,1198
1143,N1837,01/03/1985,446
1144,N1838,01/03/1985,2660
1145,N1839,01/03/1985,420
1146,N1840,01/03/1985,910
1147,N1841,01/03/1985,1620
1148,N1842,01/03/1985,6880
1149,N1843,01/03/1985,5000
1150,N1844,01/03/1985,5360
1151,N1845,01/03/1985,6380
1152,N1846,01/03/1985,3920
1153,N1847,01/03/1985,6960
1154,N1848,01/03/1985,3510
1155,N1849,01/03/1985,8140
1156,N1850,01/03/1985,4740
1157,N1851,01/03/1985,4900
1158,N1852,01/03/1985,5500
1159,N1853,01/03/1985,4990
1160,N1854,01/03/1985,6760
1161,N1855,01/03/1985,6900
1162,N1856,01/03/1985,3600
1163,N1857,01/03/1985,2580
1164,N1858,01/03/1985,5480
1165,N1859,01/03/1985,6020
1166,N1860,01/03/1985,3080
1167,N1861,01/03/1985,4280
1168,N1862,01/03/1985,3480
1169,N1863,01/03/1985,4220
1170,N1864,01/03/1985,6820
1171,N1865,01/03/1985,5270
1172,N1866,01/03/1985,3760
1173,N1867,01/03/1985,2820
1174,N1868,01/03/1985,5880
1175,N1869,01/03/1985,6940
1176,N1870,01/03/1985,4860
1177,N1871,01/03/1985,6980
1178,N1872,01/03/1985,5410
1179,N1873,01/03/1985,4620
1180,N1874,01/03/1985,8280
1181,N1875,01/03/1985,3790
1182,N1679,01/04/1985,5040
1183,N1680,01/04/1985,3210
1184,N1681,01/04/1985,8780
1185,N1682,01/04/1985,4540
1186,N1683,01/04/1985,3250
1187,N1684,01/04/1985,6800
1188,N1685,01/04/1985,3130
1189,N1686,01/04/1985,5260
1190,N1687,01/04/1985,5400
1191,N1688,01/04/1985,6320
1192,N1689,01/04/1985,4980
1193,N1690,01/04/1985,4160
1194,N1691,01/04/1985,4340
1195,N1692,01/04/1985,3880
1196,N1693,01/04/1985,4800
1197,N1694,01/04/1985,3440
1198,N1695,01/04/1985,5850
1199,N1696,01/04/1985,3700
1200,N1697,01/04/1985,3000
1201,N1698,01/04/1985,2530
1202,N1699,01/04/1985,3300
1203,N1700,01/04/1985,2550
1204,N1701,01/04/1985,2860
1205,N1702,01/04/1985,1994
1206,N1703,01/04/1985,2166
1207,N1704,01/04/1985,3980
1208,N1705,01/04/1985,934
1209,N1706,01/04/1985,2960
1210,N1707,01/04/1985,5650
1211,N1708,01/04/1985,2340
1212,N1709,01/04/1985,1870
1213,N1710,01/04/1985,2680
1214,N1711,01/04/1985,3120
1215,N1712,01/04/1985,3860
1216,N1713,01/04/1985,4220
1217,N1714,01/04/1985,1860
1218,N1715,01/04/1985,1455
1219,N1716,01/04/1985,4200
1220,N1717,01/04/1985,3120
1221,N1718,01/04/1985,1720
1222,N1719,01/04/1985,3300
1223,N1720,01/04/1985,5000
1224,N1721,01/04/1985,5160
1225,N1722,01/04/1985,7500
1226,N1723,01/04/1985,3340
1227,N1724,01/04/1985,4820
1228,N1725,01/04/1985,2940
1229,N1726,01/04/1985,3640
1230,N1727,01/04/1985,2700
1231,N1728,01/04/1985,4020
1232,N1729,01/04/1985,2825
1233,N1730,01/04/1985,4130
1234,N1731,01/04/1985,3210
1235,N1732,01/04/1985,5960
1236,N1733,01/04/1985,3590
1237,N1734,01/04/1985,2640
1238,N1735,01/04/1985,2280
1239,N1736,01/04/1985,3040
1240,N1737,01/04/1985,3080
1241,N1738,01/04/1985,5720
1242,N1739,01/04/1985,2540
1243,N1740,01/04/1985,1306
1244,N1741,01/04/1985,4260
1245,N1742,01/04/1985,3790
1246,N1743,01/04/1985,3540
1247,N1744,01/04/1985,3210
1248,N1745,01/04/1985,2720
1249,N1746,01/04/1985,5400
1250,N1747,01/04/1985,6060
1251,N1748,01/04/1985,3350
1252,N1749,01/04/1985,2110
1253,N1750,01/04/1985,2100
1254,N1751,01/04/1985,3420
1255,N1752,01/04/1985,2860
1256,N1753,01/04/1985,4760
1257,N1754,01/04/1985,3640
1258,N1755,01/04/1985,2740
1259,N1756,01/04/1985,3080
1260,N1757,01/04/1985,3560
1261,N1758,01/04/1985,6120
1262,N1759,01/04/1985,5960
1263,N1760,01/04/1985,6460
1264,N1761,01/04/1985,3360
1265,N1762,01/04/1985,3560
1266,N1763,01/04/1985,3400
1267,N1764,01/04/1985,3960
1268,N1765,01/04/1985,7160
1269,N1766,01/04/1985,3160
1270,N1767,01/04/1985,1995
1271,N1768,01/04/1985,4390
1272,N1769,01/04/1985,5340
1273,N1770,01/04/1985,3240
1274,N1771,01/04/1985,6100
1275,N1772,01/04/1985,7000
1276,N1773,01/04/1985,5980
1277,N1774,01/04/1985,4370
1278,N1775,01/04/1985,4530
1279,N1776,01/04/1985,4950
1280,N1777,01/04/1985,5370
1281,N1778,01/04/1985,4100
1282,N1779,01/04/1985,4020
1283,N1780,01/04/1985,2480
1284,N1781,01/04/1985,2350
1285,N1782,01/04/1985,2060
1286,N1783,01/04/1985,3050
1287,N1784,01/04/1985,2375
1288,N1785,01/04/1985,1332
1289,N1786,01/04/1985,1278
1290,N1787,01/04/1985,2780
1291,N1788,01/04/1985,5220
1292,N1789,01/04/1985,1915
1293,N1790,01/04/1985,985
1294,N1791,01/04/1985,768
1295,N1792,01/04/1985,1550
1296,N1793,01/04/1985,1760
1297,N1794,01/04/1985,880
1298,N1795,01/04/1985,1460
1299,N1796,01/04/1985,592
1300,N1797,01/04/1985,694
1301,N1798,01/04/1985,3200
1302,N1799,01/04/1985,350
1303,N1800,01/04/1985,597
1304,N1801,01/04/1985,882
1305,N1802,01/04/1985,755
1306,N1803,01/04/1985,3460
1307,N1804,01/04/1985,1620
1308,N1805,01/04/1985,3110
1309,N1806,01/04/1985,1850
1310,N1807,01/04/1985,4370
1311,N1808,01/04/1985,3690
1312,N1809,01/04/1985,3690
1313,N1810,01/04/1985,4570
1314,N1811,01/04/1985,3780
1315,N1812,01/04/1985,3300
1316,N1813,01/04/1985,4880
1317,N1814,01/04/1985,2770
1318,N1815,01/04/1985,5240
1319,N1816,01/04/1985,4210
1320,N1817,01/04/1985,5180
1321,N1818,01/04/1985,4510
1322,N1819,01/04/1985,8020
1323,N1820,01/04/1985,2780
1324,N1821,01/04/1985,5500
1325,N1822,01/04/1985,2455
1326,N1823,01/04/1985,3480
1327,N1824,01/04/1985,8580
1328,N1825,01/04/1985,4380
1329,N1826,01/04/1985,5030
1330,N1827,01/04/1985,3890
1331,N1828,01/04/1985,3040
1332,N1829,01/04/1985,1190
1333,N1830,01/04/1985,3180
1334,N1831,01/04/1985,2295
1335,N1832,01/04/1985,1200
1336,N1833,01/04/1985,440
1337,N1834,01/04/1985,300
1338,N1835,01/04/1985,1190
1339,N1836,01/04/1985,448
1340,N1837,01/04/1985,362
1341,N1838,01/04/1985,2660
1342,N1839,01/04/1985,340
1343,N1840,01/04/1985,800
1344,N1841,01/04/1985,1240
1345,N1842,01/04/1985,6520
1346,N1843,01/04/1985,2580
1347,N1844,01/04/1985,5040
1348,N1845,01/04/1985,6860
1349,N1846,01/04/1985,4130
1350,N1847,01/04/1985,4720
1351,N1848,01/04/1985,3660
1352,N1849,01/04/1985,8320
1353,N1850,01/04/1985,4360
1354,N1851,01/04/1985,4960
1355,N1852,01/04/1985,5540
1356,N1853,01/04/1985,4660
1357,N1854,01/04/1985,5320
1358,N1855,01/04/1985,6760
1359,N1856,01/04/1985,3540
1360,N1857,01/04/1985,3150
1361,N1858,01/04/1985,5560
1362,N1859,01/04/1985,6160
1363,N1860,01/04/1985,2820
1364,N1861,01/04/1985,4290
1365,N1862,01/04/1985,3400
1366,N1863,01/04/1985,4190
1367,N1864,01/04/1985,6780
1368,N1865,01/04/1985,5160
1369,N1866,01/04/1985,3250
1370,N1867,01/04/1985,2660
1371,N1868,01/04/1985,5100
1372,N1869,01/04/1985,6700
1373,N1870,01/04/1985,4480
1374,N1871,01/04/1985,6640
1375,N1872,01/04/1985,5160
1376,N1873,01/04/1985,4520
1377,N1874,01/04/1985,8080
1378,N1875,01/04/1985,2625
1379,N1679,01/05/1985,10800
1380,N1680,01/05/1985,8670
1381,N1681,01/05/1985,7600
1382,N1682,01/05/1985,5000
1383,N1683,01/05/1985,3510
1384,N1684,01/05/1985,5940
1385,N1685,01/05/1985,3860
1386,N1686,01/05/1985,8020
1387,N1687,01/05/1985,6180
1388,N1688,01/05/1985,8540
1389,N1689,01/05/1985,9420
1390,N1690,01/05/1985,6060
1391,N1691,01/05/1985,6240
1392,N1692,01/05/1985,7020
1393,N1693,01/05/1985,9840
1394,N1694,01/05/1985,7700
1395,N1695,01/05/1985,9200
1396,N1696,01/05/1985,6000
1397,N1697,01/05/1985,6460
1398,N1698,01/05/1985,4280
1399,N1699,01/05/1985,4700
1400,N1700,01/05/1985,6660
1401,N1701,01/05/1985,7908
1402,N1702,01/05/1985,4343
1403,N1703,01/05/1985,5386
1404,N1704,01/05/1985,7160
1405,N1705,01/05/1985,1180
1406,N1706,01/05/1985,4280
1407,N1707,01/05/1985,8300
1408,N1708,01/05/1985,3160
1409,N1709,01/05/1985,3600
1410,N1710,01/05/1985,4460
1411,N1711,01/05/1985,6210
1412,N1712,01/05/1985,4680
1413,N1713,01/05/1985,4660
1414,N1714,01/05/1985,3920
1415,N1715,01/05/1985,3875
1416,N1716,01/05/1985,4620
1417,N1717,01/05/1985,6500
1418,N1718,01/05/1985,3590
1419,N1719,01/05/1985,4160
1420,N1720,01/05/1985,5260
1421,N1721,01/05/1985,5600
1422,N1722,01/05/1985,9200
1423,N1723,01/05/1985,5240
1424,N1724,01/05/1985,5760
1425,N1725,01/05/1985,4040
1426,N1726,01/05/1985,4220
1427,N1727,01/05/1985,3900
1428,N1728,01/05/1985,5880
1429,N1729,01/05/1985,4725
1430,N1730,01/05/1985,5400
1431,N1731,01/05/1985,6280
1432,N1732,01/05/1985,10880
1433,N1733,01/05/1985,5530
1434,N1734,01/05/1985,5460
1435,N1735,01/05/1985,3365
1436,N1736,01/05/1985,4440
1437,N1737,01/05/1985,8125
1438,N1738,01/05/1985,9160
1439,N1739,01/05/1985,3110
1440,N1740,01/05/1985,3298
1441,N1741,01/05/1985,6700
1442,N1742,01/05/1985,6660
1443,N1743,01/05/1985,4530
1444,N1744,01/05/1985,5000
1445,N1745,01/05/1985,4360
1446,N1746,01/05/1985,6100
1447,N1747,01/05/1985,9560
1448,N1748,01/05/1985,9490
1449,N1749,01/05/1985,3010
1450,N1750,01/05/1985,3860
1451,N1751,01/05/1985,4440
1452,N1752,01/05/1985,4100
1453,N1753,01/05/1985,7680
1454,N1754,01/05/1985,4100
1455,N1755,01/05/1985,3340
1456,N1756,01/05/1985,3580
1457,N1757,01/05/1985,6560
1458,N1758,01/05/1985,9340
1459,N1759,01/05/1985,8360
1460,N1760,01/05/1985,8740
1461,N1761,01/05/1985,4960
1462,N1762,01/05/1985,5040
1463,N1763,01/05/1985,5380
1464,N1764,01/05/1985,5780
1465,N1765,01/05/1985,13760
1466,N1766,01/05/1985,4640
1467,N1767,01/05/1985,2330
1468,N1768,01/05/1985,4940
1469,N1769,01/05/1985,7480
1470,N1770,01/05/1985,3700
1471,N1771,01/05/1985,6460
1472,N1772,01/05/1985,7880
1473,N1773,01/05/1985,7900
1474,N1774,01/05/1985,5030
1475,N1775,01/05/1985,5580
1476,N1776,01/05/1985,5335
1477,N1777,01/05/1985,5990
1478,N1778,01/05/1985,4920
1479,N1779,01/05/1985,8770
1480,N1780,01/05/1985,3910
1481,N1781,01/05/1985,4520
1482,N1782,01/05/1985,4990
1483,N1783,01/05/1985,7460
1484,N1784,01/05/1985,4655
1485,N1785,01/05/1985,2832
1486,N1786,01/05/1985,3284
1487,N1787,01/05/1985,4380
1488,N1788,01/05/1985,10040
1489,N1789,01/05/1985,2480
1490,N1790,01/05/1985,1485
1491,N1791,01/05/1985,1442
1492,N1792,01/05/1985,2220
1493,N1793,01/05/1985,2320
1494,N1794,01/05/1985,1630
1495,N1795,01/05/1985,1910
1496,N1796,01/05/1985,950
1497,N1797,01/05/1985,1144
1498,N1798,01/05/1985,6230
1499,N1799,01/05/1985,598
1500,N1800,01/05/1985,1397
1501,N1801,01/05/1985,1582
1502,N1802,01/05/1985,2130
1503,N1803,01/05/1985,5660
1504,N1804,01/05/1985,2050
1505,N1805,01/05/1985,4610
1506,N1806,01/05/1985,5515
1507,N1807,01/05/1985,4610
1508,N1808,01/05/1985,4810
1509,N1809,01/05/1985,4210
1510,N1810,01/05/1985,5240
1511,N1811,01/05/1985,4260
1512,N1812,01/05/1985,4960
1513,N1813,01/05/1985,5620
1514,N1814,01/05/1985,3390
1515,N1815,01/05/1985,5960
1516,N1816,01/05/1985,4440
1517,N1817,01/05/1985,6420
1518,N1818,01/05/1985,5630
1519,N1819,01/05/1985,9040
1520,N1820,01/05/1985,3170
1521,N1821,01/05/1985,5610
1522,N1822,01/05/1985,5005
1523,N1823,01/05/1985,4320
1524,N1824,01/05/1985,9380
1525,N1825,01/05/1985,7840
1526,N1826,01/05/1985,5500
1527,N1827,01/05/1985,4140
1528,N1828,01/05/1985,3860
1529,N1829,01/05/1985,1710
1530,N1830,01/05/1985,4860
1531,N1831,01/05/1985,4610
1532,N1832,01/05/1985,1920
1533,N1833,01/05/1985,520
1534,N1834,01/05/1985,595
1535,N1835,01/05/1985,2595
1536,N1836,01/05/1985,794
1537,N1837,01/05/1985,396
1538,N1838,01/05/1985,2780
1539,N1839,01/05/1985,560
1540,N1840,01/05/1985,1010
1541,N1841,01/05/1985,1440
1542,N1842,01/05/1985,6860
1543,N1843,01/05/1985,2680
1544,N1844,01/05/1985,5600
1545,N1845,01/05/1985,7360
1546,N1846,01/05/1985,4890
1547,N1847,01/05/1985,5760
1548,N1848,01/05/1985,5170
1549,N1849,01/05/1985,8720
1550,N1850,01/05/1985,5080
1551,N1851,01/05/1985,5340
1552,N1852,01/05/1985,5870
1553,N1853,01/05/1985,4840
1554,N1854,01/05/1985,6040
1555,N1855,01/05/1985,6940
1556,N1856,01/05/1985,3860
1557,N1857,01/05/1985,2740
1558,N1858,01/05/1985,6240
1559,N1859,01/05/1985,7020
1560,N1860,01/05/1985,4440
1561,N1861,01/05/1985,4390
1562,N1862,01/05/1985,4280
1563,N1863,01/05/1985,4280
1564,N1864,01/05/1985,7540
1565,N1865,01/05/1985,5210
1566,N1866,01/05/1985,3360
1567,N1867,01/05/1985,3200
1568,N1868,01/05/1985,5220
1569,N1869,01/05/1985,7140
1570,N1870,01/05/1985,4640
1571,N1871,01/05/1985,6860
1572,N1872,01/05/1985,5330
1573,N1873,01/05/1985,4760
1574,N1874,01/05/1985,8160
1575,N1875,01/05/1985,2750
1576,N1679,01/06/1985,6580
1577,N1680,01/06/1985,8310
1578,N1681,01/06/1985,6860
1579,N1682,01/06/1985,5160
1580,N1683,01/06/1985,4130
1581,N1684,01/06/1985,6380
1582,N1685,01/06/1985,4380
1583,N1686,01/06/1985,6920
1584,N1687,01/06/1985,7700
1585,N1688,01/06/1985,8360
1586,N1689,01/06/1985,4800
1587,N1690,01/06/1985,3740
1588,N1691,01/06/1985,7420
1589,N1692,01/06/1985,6240
1590,N1693,01/06/1985,4440
1591,N1694,01/06/1985,4510
1592,N1695,01/06/1985,8950
1593,N1696,01/06/1985,8550
1594,N1697,01/06/1985,4860
1595,N1698,01/06/1985,3000
1596,N1699,01/06/1985,4820
1597,N1700,01/06/1985,4810
1598,N1701,01/06/1985,5076
1599,N1702,01/06/1985,4424
1600,N1703,01/06/1985,3408
1601,N1704,01/06/1985,7440
1602,N1705,01/06/1985,1520
1603,N1706,01/06/1985,3860
1604,N1707,01/06/1985,8500
1605,N1708,01/06/1985,4060
1606,N1709,01/06/1985,3580
1607,N1710,01/06/1985,5400
1608,N1711,01/06/1985,7590
1609,N1712,01/06/1985,5000
1610,N1713,01/06/1985,5180
1611,N1714,01/06/1985,4340
1612,N1715,01/06/1985,4935
1613,N1716,01/06/1985,5560
1614,N1717,01/06/1985,9660
1615,N1718,01/06/1985,2990
1616,N1719,01/06/1985,4480
1617,N1720,01/06/1985,5080
1618,N1721,01/06/1985,5500
1619,N1722,01/06/1985,9000
1620,N1723,01/06/1985,3580
1621,N1724,01/06/1985,5140
1622,N1725,01/06/1985,3800
1623,N1726,01/06/1985,5480
1624,N1727,01/06/1985,4620
1625,N1728,01/06/1985,5400
1626,N1729,01/06/1985,4320
1627,N1730,01/06/1985,5630
1628,N1731,01/06/1985,6930
1629,N1732,01/06/1985,9350
1630,N1733,01/06/1985,5500
1631,N1734,01/06/1985,5740
1632,N1735,01/06/1985,3645
1633,N1736,01/06/1985,5290
1634,N1737,01/06/1985,3730
1635,N1738,01/06/1985,9080
1636,N1739,01/06/1985,3010
1637,N1740,01/06/1985,2864
1638,N1741,01/06/1985,8430
1639,N1742,01/06/1985,6040
1640,N1743,01/06/1985,2890
1641,N1744,01/06/1985,4650
1642,N1745,01/06/1985,1970
1643,N1746,01/06/1985,6540
1644,N1747,01/06/1985,10140
1645,N1748,01/06/1985,6380
1646,N1749,01/06/1985,2320
1647,N1750,01/06/1985,3820
1648,N1751,01/06/1985,6020
1649,N1752,01/06/1985,3500
1650,N1753,01/06/1985,7700
1651,N1754,01/06/1985,3800
1652,N1755,01/06/1985,3400
1653,N1756,01/06/1985,3780
1654,N1757,01/06/1985,4960
1655,N1758,01/06/1985,8480
1656,N1759,01/06/1985,6220
1657,N1760,01/06/1985,6940
1658,N1761,01/06/1985,4640
1659,N1762,01/06/1985,5020
1660,N1763,01/06/1985,4980
1661,N1764,01/06/1985,4100
1662,N1765,01/06/1985,10720
1663,N1766,01/06/1985,4260
1664,N1767,01/06/1985,2300
1665,N1768,01/06/1985,3940
1666,N1769,01/06/1985,5340
1667,N1770,01/06/1985,3780
1668,N1771,01/06/1985,6520
1669,N1772,01/06/1985,8740
1670,N1773,01/06/1985,6880
1671,N1774,01/06/1985,4750
1672,N1775,01/06/1985,7200
1673,N1776,01/06/1985,5370
1674,N1777,01/06/1985,6370
1675,N1778,01/06/1985,4750
1676,N1779,01/06/1985,6960
1677,N1780,01/06/1985,3425
1678,N1781,01/06/1985,1390
1679,N1782,01/06/1985,4500
1680,N1783,01/06/1985,6965
1681,N1784,01/06/1985,3705
1682,N1785,01/06/1985,2122
1683,N1786,01/06/1985,1978
1684,N1787,01/06/1985,3480
1685,N1788,01/06/1985,12160
1686,N1789,01/06/1985,2100
1687,N1790,01/06/1985,1675
1688,N1791,01/06/1985,1488
1689,N1792,01/06/1985,1840
1690,N1793,01/06/1985,2740
1691,N1794,01/06/1985,1310
1692,N1795,01/06/1985,2230
1693,N1796,01/06/1985,1356
1694,N1797,01/06/1985,1274
1695,N1798,01/06/1985,4600
1696,N1799,01/06/1985,446
1697,N1800,01/06/1985,1304
1698,N1801,01/06/1985,964
1699,N1802,01/06/1985,2115
1700,N1803,01/06/1985,5120
1701,N1804,01/06/1985,2510
1702,N1805,01/06/1985,5150
1703,N1806,01/06/1985,4835
1704,N1807,01/06/1985,4760
1705,N1808,01/06/1985,6150
1706,N1809,01/06/1985,4240
1707,N1810,01/06/1985,6940
1708,N1811,01/06/1985,3960
